url,status,notes
https://translinkcf.com/2023/09/30/translink-corporate-finance-acted-as-the-advisor-to-digital-transformation-opportunities-corp-in-its-business-combination-with-american-oncology-network-llc/,,
https://translinkcf.com/2023/10/06/healthcare-ma-where-capital-meets-care-in-a-post-pandemic-world/,,
https://translinkcf.com/2023/10/09/divestitures-are-turning-the-tide-on-ma-deals/,,
https://translinkcf.com/2023/10/12/translink-corporate-finance-global-partners-meet-in-dublin/,,
https://translinkcf.com/2023/10/19/translink-corporate-finance-acted-as-the-exclusive-financial-advisors-to-the-shareholders-of-ferretto-group-s-p-a-on-the-majority-stake-sale-to-wipro-pari/,,
https://translinkcf.com/2023/10/20/translink-corporate-finance-acted-as-the-financial-and-strategic-advisor-to-ecit-in-its-acquisition-of-50-1-shares-in-evercom-as/,,
https://translinkcf.com/2023/10/24/translink-corporate-finance-acted-as-the-advisor-to-the-shareholders-of-ortho-care-on-the-sale-to-lifco/,,
https://translinkcf.com/2023/10/25/translink-saas-valuation-index-launches/,,
https://translinkcf.com/2023/10/30/sector-trends-driving-divestiture/,,
https://translinkcf.com/2023/11/01/translink-corporate-finance-acted-as-the-exclusive-advisor-to-the-shareholders-of-alpha-instrumatics-on-the-sale-to-halma-plc/,,
https://translinkcf.com/2023/11/10/translink-corporate-finance-acted-as-the-advisor-to-ews-invest-on-the-acquisition-of-buroplan-burotechnik-gmbh/,,
https://translinkcf.com/2023/11/10/translink-corporate-finance-acted-as-the-advisor-to-centre-technologies-in-its-acquisition-of-netlink-solutions/,,
https://translinkcf.com/2023/12/06/translinks-2024-trends-report-pinpoints-mid-market-megatrend/,,
https://translinkcf.com/2023/12/12/translinks-2024-trends-report-charts-cross-border-megatrend/,,
https://translinkcf.com/2023/12/18/translinks-2024-trends-report-unpacks-the-ai-megatrend/,,
https://translinkcf.com/2023/11/14/german-investors-can-tap-into-indias-rapidly-growing-ma-opportunities/,,
https://translinkcf.com/2023/11/15/highlights-from-the-translink-cf-saas-valuation-index/,,
https://translinkcf.com/2019/01/14/wifidom-s-l-sold-a-majority-stake-to-allnet-italia-s-p-a/,,
https://translinkcf.com/2019/01/09/translink-advises-saip-s-r-l-on-its-sale-to-the-private-equity-funds-siparex-investimenti-2-sicaf-s-p-a-and-siparex-midcap-iii/,,
https://translinkcf.com/2018/12/10/translink-advises-bti-studios-in-the-acquisition-of-la-bibi-and-multimedia-network-two-leading-dubbing-studios-in-italy/,,
https://translinkcf.com/2018/11/06/bti-studios-has-acquired-the-german-dubbing-studio-berliner-synchron-gmbh/,,
https://translinkcf.com/2018/10/30/translink-ofcaysan-joint-venture-with-jacobs-douwe-egberts-turkey/,,
https://translinkcf.com/2018/10/09/private-investors-acquired-risclog-translink-acted-as-financial-advisor-to-the-seller/,,
https://translinkcf.com/2018/10/09/af-gruppen-closes-helgesen-tekniske-bygg-as-acquisition/,,
https://translinkcf.com/2018/10/03/the-holding-of-jannuzzelli-family-sells-the-historical-brand-moto-morini-to-a-chinese-group-with-the-assistance-of-translink-financial-advisor/,,
https://translinkcf.com/2018/10/03/fortum-acquired-fincumets-metal-recycling-business/,,
https://translinkcf.com/2018/09/09/acquisition-of-lopez-ebri-by-wienerswieners-gmbh/,,
https://translinkcf.com/2018/09/03/oro-pharmaceuticals-portfolio-was-sold-to-angelini-pharmaceuticals/,,
https://translinkcf.com/2018/08/03/procuritas-acquired-the-majority-of-the-shares-in-netcontrol-oy/,,
https://translinkcf.com/2018/05/09/the-irish-company-kingspan-acquires-vestfold-plastindustri-in-norway/,,
https://translinkcf.com/2018/03/01/translink-south-africa-advises-omnia-group-holdings-ltd-in-the-acquisition-of-oro-agri-sezc-ltd/,,
https://translinkcf.com/2018/02/09/baltic-offshore-ab-acquires-45-of-the-shares-in-seaworks-kabel-as-from-gt-sea-as-and-hokland-invest-as/,,
https://translinkcf.com/2017/12/24/translink-advises-pisla-in-acquiring-100-of-demerx/,,
https://translinkcf.com/2017/12/15/daseke-inc-acquires-moore-freight-service-inc/,,
https://translinkcf.com/2017/12/05/banc-sabadell-acquired-a-minority-stake-in-atrian-bakers/,,
https://translinkcf.com/2017/11/24/translink-advises-holiday-planet-group-on-sale-to-imagine-cruising/,,
https://translinkcf.com/2017/11/16/ritemade-paper-converters-inc-has-been-acquired-by-iconex-llc-a-portfolio-company-of-atlas-holdings-llc/,,
https://translinkcf.com/2017/11/15/resa-power-llc-a-portfolio-company-of-audax-group-has-announced-the-acquisition-of-hmt-inc/,,
https://translinkcf.com/2017/11/09/bc-acquired-tildas-ab-translink-acted-as-financial-advisor-to-seller/,,
https://translinkcf.com/2017/11/05/translink-advises-atevi-s-a-on-sale-to-shevat-investments/,,
https://translinkcf.com/2017/10/15/theraplay-inc-is-pleased-to-announce-their-partnership-with-positive-steps-therapy/,,
https://translinkcf.com/2017/10/15/tenex-capital-management-has-acquired-team-select-home-health-care/,,
https://translinkcf.com/2017/10/09/translink-acted-as-financial-advisor-to-holding-socotec-s-a-s-which-acquired-zpp-ingenieure-ag/,,
https://translinkcf.com/2017/10/05/galia-gestion-and-alliance-entreprendre-funded-the-acquisition-of-group-barbarie-by-the-management/,,
https://translinkcf.com/2017/08/17/anne-arundel-dermatology-a-portfolio-company-of-new-mainstream-capital-has-acquired-knoxville-dermatology-group/,,
https://translinkcf.com/2017/08/16/alleghany-capital-corporation-has-acquired-wilbert-funeral-services-inc/,,
https://translinkcf.com/2017/07/19/translink-advises-taranis-on-sale-to-cm-cic-investissement-and-bnp-paribas-developpement/,,
https://translinkcf.com/2017/07/19/garibaldi-participations-acquired-23-of-the-shares-of-soprauvergnel-security-systems-was-acquired-by-convergint/,,
https://translinkcf.com/2017/07/09/translink-advises-lbe-fluides-on-sale-to-nox-group/,,
https://translinkcf.com/2017/06/19/epiphany-dermatology-has-acquired-dermatology-associates-of-oklahoma-llc/,,
https://translinkcf.com/2017/06/17/milestone-partners-ltd-has-acquired-occasion-brands/,,
https://translinkcf.com/2017/06/09/translink-advises-vestfold-fjellboring-group-on-the-sale-of-their-shares-to-norrbottens-bergteknik-ab/,,
https://translinkcf.com/2017/06/09/translink-advises-nordic-lan-wan-communication-oy-on-sale-to-viria/,,
https://www.hoekenblok.nl/klantverhaal/the-blue-factor/,,
https://www.hoekenblok.nl/klantverhaal/yos-bottle/,,
https://www.hoekenblok.nl/klantverhaal/hokra/,,
https://www.hoekenblok.nl/en/clientstory/hokra/,,
https://www.hoekenblok.nl/en/clientstory/the-blue-factor/,,
https://www.hoekenblok.nl/en/clientstory/demi-containers-b-v/,,
https://www.hoekenblok.nl/en/clientstory/yos-bottle/,,
https://www.hoekenblok.nl/en/clientstory/braanker/,,
https://www.hoekenblok.nl/klantverhaal/ox-tools/,,
https://www.hoekenblok.nl/en/clientstory/ox-tools/,,
https://www.hoekenblok.nl/en/clientstory/h4-lease-bv/,,
https://www.hoekenblok.nl/en/clientstory/van-hoorne-entertainment-bv/,,
https://www.hoekenblok.nl/en/clientstory/blaauw-products/,,
https://www.hoekenblok.nl/klantverhaal/xsarus/,,
https://www.hoekenblok.nl/klantverhaal/van-hoorne-entertainment/,,
https://www.hoekenblok.nl/klantverhaal/demi-containers-b-v/,,
https://www.hoekenblok.nl/klantverhaal/gebr-de-koning/,,
https://www.hoekenblok.nl/klantverhaal/dar-bouwadvies/,,
https://www.hoekenblok.nl/klantverhaal/vgr-groep/,,
https://www.hoekenblok.nl/klantverhaal/braanker/,,
https://www.hoekenblok.nl/klantverhaal/aquarius/,,
https://www.hoekenblok.nl/klantverhaal/bouwonderneming-stout/,,
https://www.lindenaar-cf.com/transacties/groei-en-acquisitiefinanciering-strypes-nederland/,,
https://www.lindenaar-cf.com/transacties/groei-en-acquisitiefinanciering-strypes-nederland/,,
https://www.lindenaar-cf.com/transacties/verkoop-van-keesing/,,
https://www.lindenaar-cf.com/transacties/gimv-investeert-snack-connection/,,
https://www.lindenaar-cf.com/transacties/verkoop-verasol/,,
https://www.lindenaar-cf.com/transacties/filler/,,
https://www.lindenaar-cf.com/transacties/verkoop-bjorn-borg-benelux-aan-bjorn-borg-ab/,,
https://www.lindenaar-cf.com/transacties/waardering-m-j-nijs-en-zonen-2016/,,
https://www.lindenaar-cf.com/transacties/werkkapitaalfinanciering-lake-side/,,
https://www.lindenaar-cf.com/transacties/advies-aan-centrale-ondernemingsraad-tmg-inzake-fusie-radiostations-2/,,
https://www.lindenaar-cf.com/transacties/waarderingsrapport-zorgteam-mc-groep/,,
https://www.lindenaar-cf.com/transacties/groeifinanciering-art-europe/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-en-additionele-groeifinanciering-j-club/,,
https://www.lindenaar-cf.com/transacties/verkoop-the-employment-group-aan-egeria/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-baseline/,,
https://www.lindenaar-cf.com/transacties/aankoop-belang-ventinova-sallandsche-specialisten-cooperatie/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-nmt-investment/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-equipe-zorgbedrijven-aan-gimv/,,
https://www.lindenaar-cf.com/transacties/aankoop-belang-the-enose-company-sallandsche-specialisten-cooperatie/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-creative-group-aan-soestdijk-capital/,,
https://www.lindenaar-cf.com/transacties/doorstart-lief-lifestyle/,,
https://www.lindenaar-cf.com/transacties/financiele-en-strategische-analyse-vsd/,,
https://www.lindenaar-cf.com/transacties/verkoop-strypes-bulgaria-aan-ict-automatisering/,,
https://www.lindenaar-cf.com/transacties/participatie-infestos-alfen/,,
https://www.lindenaar-cf.com/transacties/ccv-group-neemt-j4s/,,
https://www.lindenaar-cf.com/transacties/financiele-analyse-tunemelt/,,
https://www.lindenaar-cf.com/transacties/verkoop-canter-aan-dgs-group/,,
https://www.lindenaar-cf.com/transacties/verkoop-klinipath-aan-vwr-international/,,
https://www.lindenaar-cf.com/transacties/ccv-group-neemt-biedmeer/,,
https://www.lindenaar-cf.com/transacties/groeifinanciering-j-club/,,
https://www.lindenaar-cf.com/transacties/waardering-m-j-nijs-en-zonen/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-men-at-work-aan-varova-fashion-group/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-delft-biscuits/,,
https://www.lindenaar-cf.com/transacties/verkoop-dsn-en-nvgm/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-2theloo-aan-avedon-capital-partners/,,
https://www.lindenaar-cf.com/transacties/financieel-en-strategisch-advies-wolterinck/,,
https://www.lindenaar-cf.com/transacties/overname-simac-business-applications/,,
https://www.lindenaar-cf.com/transacties/financiele-structurering-dsms-shanghai-ltd/,,
https://www.lindenaar-cf.com/transacties/groeifinanciering-tastan-investment/,,
https://www.lindenaar-cf.com/transacties/ubg-verkoopt-belang-ravensbergen-food/,,
https://www.lindenaar-cf.com/transacties/financieel-strategisch-advies-parkmobile-usa-inc/,,
https://www.lindenaar-cf.com/transacties/financieel-en-strategisch-advies-delft-biscuits/,,
https://www.lindenaar-cf.com/transacties/nedsense-haalt-financiering-op/,,
https://www.lindenaar-cf.com/transacties/dpa-realiseert-emissie/,,
https://www.lindenaar-cf.com/transacties/dpa-neemt-nig/,,
https://www.lindenaar-cf.com/transacties/united-bakery-group-koopt-ravensbergen/,,
https://www.lindenaar-cf.com/transacties/meederheidsbelang-shoeby-lakeside-verkocht-aan-bencis/,,
https://www.lindenaar-cf.com/transacties/cheaptickets-fuseert-vliegwinkel-nl/,,
https://www.lindenaar-cf.com/transacties/waardering-m-j-nijs-en-zonen-2/,,
https://www.lindenaar-cf.com/transacties/nedsense-doet-onderhandse-plaatsing/,,
https://www.lindenaar-cf.com/transacties/verkoop-tm-cs-waysis-aan-marelko/,,
https://www.lindenaar-cf.com/transacties/cindu-chemicals-verkocht-aan-koppers/,,
https://www.lindenaar-cf.com/transacties/uitkoop-minderheidsaandeelhouders-waysis/,,
https://www.lindenaar-cf.com/transacties/blue-fox-doet-onderhandse-plaatsing/,,
https://www.lindenaar-cf.com/transacties/bas-mycom-realiseert-werkkapitaalfinanciering/,,
https://www.lindenaar-cf.com/transacties/belang-npm-capital-spm-verkocht/,,
https://www.lindenaar-cf.com/transacties/zoekmijnbaan-realiseert-groeifinanciering/,,
https://www.lindenaar-cf.com/transacties/waardering-delft-biscuits/,,
https://www.lindenaar-cf.com/transacties/strategisch-en-financieel-onderzoek-hypotheek-visie/,,
https://www.lindenaar-cf.com/transacties/blue-fox-stelt-nieuw-management-aan/,,
https://www.lindenaar-cf.com/transacties/scenario-planning-model-stork/,,
https://www.lindenaar-cf.com/transacties/royal-delft-realiseert-claimemissie/,,
https://www.lindenaar-cf.com/transacties/gem-neemt-ordina-technical-automation/,,
https://www.lindenaar-cf.com/transacties/siebel-verkocht-aan-noorderhuys/,,
https://www.lindenaar-cf.com/transacties/waardering-prodin-inter-access/,,
https://www.lindenaar-cf.com/transacties/vcd-neemt-activa-en-passiva-tm-software/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-nature-night/,,
https://www.lindenaar-cf.com/transacties/royal-delft-doet-onderhandse-plaatsing/,,
https://www.lindenaar-cf.com/transacties/royal-delft-neemt-royal-leerdam-crystal/,,
https://www.lindenaar-cf.com/transacties/ttp-verkocht-aan-dnc/,,
https://www.lindenaar-cf.com/transacties/uitkoop-minderheidsaandeelhouders-xebia/,,
https://www.lindenaar-cf.com/transacties/vayama-realiseert-financiering/,,
https://www.lindenaar-cf.com/transacties/vcd-neemt-activa-en-passiva-aucon/,,
https://www.lindenaar-cf.com/transacties/vcd-neemt-activa-en-passiva-css/,,
https://www.lindenaar-cf.com/transacties/waardering-van-xebia/,,
https://www.lindenaar-cf.com/transacties/bergson-verkocht-aan-ordina/,,
https://www.lindenaar-cf.com/transacties/prenatal-verkocht-aan-artsana/,,
https://www.lindenaar-cf.com/transacties/waardering-van-intellistorage/,,
https://www.lindenaar-cf.com/transacties/waardering-nature-night/,,
https://www.lindenaar-cf.com/transacties/lbi-neemt-inpact/,,
https://www.lindenaar-cf.com/transacties/avensus-koopt-centior/,,
https://www.lindenaar-cf.com/transacties/avensus-verkocht-aan-friesland-bank-investments/,,
https://www.lindenaar-cf.com/transacties/strategisch-onderzoek-strukton/,,
https://www.lindenaar-cf.com/transacties/extra-filler-content/,,
https://www.lindenaar-cf.com/transacties/filler-content/,,
https://www.lindenaar-cf.com/transacties/royal-delft-neemt-koninklijke-kempen-begeer/,,
https://www.lindenaar-cf.com/transacties/advies-aan-centrale-ondernemingsraad-tmg-inzake-fusie-radiostations/,,
https://www.lindenaar-cf.com/transacties/filler/,,
https://www.lindenaar-cf.com/transacties/filler-content-2/,,
https://www.lindenaar-cf.com/transacties/werkkapitaalfinanciering-lake-side/,,
https://www.lindenaar-cf.com/transacties/advies-aan-centrale-ondernemingsraad-tmg-inzake-fusie-radiostations-2/,,
https://www.lindenaar-cf.com/transacties/waarderingsrapport-zorgteam-mc-groep/,,
https://www.lindenaar-cf.com/transacties/groeifinanciering-art-europe/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-en-additionele-groeifinanciering-j-club/,,
https://www.lindenaar-cf.com/transacties/verkoop-the-employment-group-aan-egeria/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-baseline/,,
https://www.lindenaar-cf.com/transacties/aankoop-belang-ventinova-sallandsche-specialisten-cooperatie/,,
https://www.lindenaar-cf.com/transacties/herfinanciering-nmt-investment/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-equipe-zorgbedrijven-aan-gimv/,,
https://www.lindenaar-cf.com/transacties/aankoop-belang-the-enose-company-sallandsche-specialisten-cooperatie/,,
https://www.lindenaar-cf.com/transacties/verkoop-belang-creative-group-aan-soestdijk-capital/,,
https://www.lindenaar-cf.com/transacties/doorstart-lief-lifestyle/,,
https://www.lindenaar-cf.com/transacties/financiele-en-strategische-analyse-vsd/,,
https://www.lindenaar-cf.com/transacties/verkoop-strypes-bulgaria-aan-ict-automatisering/,,
https://www.lindenaar-cf.com/transacties/participatie-infestos-alfen/,,
https://www.lindenaar-cf.com/transacties/ccv-group-neemt-j4s/,,
https://www.lindenaar-cf.com/transacties/financiele-analyse-tunemelt/,,
https://www.lindenaar-cf.com/transacties/verkoop-canter-aan-dgs-group/,,
https://www.lindenaar-cf.com/transacties/verkoop-klinipath-aan-vwr-international/,,
https://www.lindenaar-cf.com/transacties/ccv-group-neemt-biedmeer/,,
https://www.lindenaar-cf.com/transacties/groeifinanciering-j-club/,,
https://www.lindenaar-cf.com/transacties/waardering-m-j-nijs-en-zonen/,,
